cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,TempProf_cur[2.62],TempProf_cur[6.58],TempProf_cur[10.54],PresProf_cur[2.62],PresProf_cur[6.58],PresProf_cur[10.54],
2006-06-01 11:30:00,298.731,292.050,95.086,8.897,7.833,7.250,319.484,302.191,314.052,295.900,99600.000,300.158,299.010,297.976,299.801,298.281,297.189,99580.500,99534.971,99489.257,
2006-06-01 11:35:00,298.796,292.276,95.558,8.911,7.858,7.315,319.487,302.308,313.588,295.992,99600.000,300.158,299.065,298.074,299.820,298.367,297.316,99580.270,99534.750,99489.052,
2006-06-01 11:40:00,298.859,292.500,96.053,8.946,7.881,7.365,319.593,302.354,313.107,296.083,99600.000,300.207,299.118,298.146,299.867,298.432,297.408,99580.061,99534.549,99488.864,
2006-06-01 11:45:00,298.851,292.724,96.136,8.924,7.870,7.382,319.562,302.434,312.527,296.175,99600.000,300.133,299.099,298.173,299.810,298.446,297.469,99579.880,99534.365,99488.686,
2006-06-01 11:50:00,298.881,292.946,96.368,8.930,7.869,7.405,319.482,302.518,311.970,296.267,99600.000,300.141,299.117,298.216,299.818,298.481,297.533,99579.695,99534.183,99488.511,
2006-06-01 11:55:00,298.870,293.166,96.389,8.903,7.851,7.414,319.368,302.605,311.379,296.358,99600.000,300.069,299.096,298.237,299.762,298.490,297.585,99579.524,99534.009,99488.342,
2006-06-01 12:00:00,298.899,293.385,102.011,9.096,8.465,8.030,319.045,302.596,310.793,296.450,99600.000,300.074,299.115,298.280,299.769,298.525,297.648,99579.344,99533.832,99488.173,
2006-06-01 12:05:00,298.728,293.306,101.323,9.007,8.405,7.970,318.646,302.556,310.207,296.450,99600.000,299.858,298.939,298.132,299.567,298.370,297.518,99579.460,99533.922,99488.241,
2006-06-01 12:10:00,298.547,293.229,100.515,8.928,8.331,7.878,318.202,302.498,309.459,296.450,99600.000,299.661,298.751,297.960,299.370,298.192,297.359,99579.619,99534.051,99488.345,
2006-06-01 12:15:00,298.077,293.151,97.641,8.732,8.074,7.624,317.728,302.430,309.382,296.450,99600.000,299.149,298.267,297.513,298.865,297.733,296.943,99579.943,99534.301,99488.527,
2006-06-01 12:20:00,298.025,293.075,97.433,8.745,8.064,7.594,317.233,302.359,309.454,296.450,99600.000,299.179,298.226,297.418,298.869,297.654,296.813,99580.079,99534.431,99488.641,
2006-06-01 12:25:00,298.024,292.999,97.515,8.726,8.069,7.625,316.724,302.286,309.698,296.450,99600.000,299.134,298.227,297.440,298.843,297.672,296.839,99580.129,99534.481,99488.695,
2006-06-01 12:30:00,298.286,292.925,99.505,8.894,8.274,7.786,316.517,302.283,310.126,296.450,99600.000,299.527,298.504,297.633,299.196,297.888,296.980,99580.075,99534.470,99488.710,
2006-06-01 12:35:00,298.321,292.851,100.105,8.920,8.342,7.867,316.397,302.305,310.606,296.450,99600.000,299.529,298.552,297.684,299.222,297.940,297.021,99580.098,99534.500,99488.747,
2006-06-01 12:40:00,298.481,292.779,101.485,9.050,8.483,7.971,316.322,302.342,311.053,296.450,99600.000,299.806,298.722,297.782,299.460,298.058,297.076,99580.098,99534.527,99488.786,
2006-06-01 12:45:00,298.479,292.708,101.853,9.065,8.525,8.028,316.271,302.389,311.626,296.450,99600.000,299.776,298.730,297.794,299.450,298.071,297.080,99580.149,99534.578,99488.839,
2006-06-01 12:50:00,298.650,292.638,103.016,9.201,8.519,8.158,316.234,302.444,312.204,296.450,99600.000,300.047,298.912,297.911,299.689,298.206,297.156,99580.141,99534.598,99488.875,
2006-06-01 12:55:00,298.718,292.571,103.757,9.258,8.586,8.263,316.201,302.504,312.856,296.450,99600.000,300.109,298.993,297.981,299.765,298.281,297.208,99580.159,99534.628,99488.915,
2006-06-01 13:00:00,298.908,292.506,103.240,8.904,8.692,8.404,316.308,302.631,313.462,296.450,99600.000,300.393,299.199,298.120,300.023,298.440,297.302,99580.138,99534.638,99488.944,
2006-06-01 13:05:00,299.074,292.589,104.277,8.969,8.775,8.542,316.456,302.784,314.121,296.500,99600.000,300.564,299.378,298.282,300.202,298.609,297.443,99580.013,99534.540,99488.870,
2006-06-01 13:10:00,299.613,292.673,107.383,9.246,9.018,8.913,316.623,302.955,314.015,296.550,99600.000,301.205,299.936,298.767,300.816,299.115,297.878,99579.678,99534.290,99488.691,
2006-06-01 13:15:00,299.537,292.760,107.303,9.173,8.998,8.953,316.799,303.139,313.891,296.600,99600.000,300.983,299.833,298.770,300.634,299.086,297.955,99579.565,99534.161,99488.567,
2006-06-01 13:20:00,299.610,292.848,107.957,9.266,9.048,8.993,316.978,303.335,313.851,296.650,99600.000,301.172,299.909,298.780,300.779,299.112,297.937,99579.480,99534.089,99488.494,
2006-06-01 13:25:00,299.382,292.938,107.080,9.127,8.967,8.922,317.155,303.540,313.789,296.700,99600.000,300.791,299.662,298.634,300.445,298.938,297.852,99579.493,99534.064,99488.451,
2006-06-01 13:30:00,299.529,293.030,108.039,9.239,9.037,9.017,317.238,303.673,313.689,296.750,99600.000,301.041,299.805,298.728,300.649,299.043,297.928,99579.378,99533.971,99488.371,
2006-06-01 13:35:00,299.461,293.124,108.058,9.171,9.064,9.035,317.282,303.783,313.619,296.800,99600.000,300.856,299.731,298.722,300.507,299.020,297.959,99579.309,99533.891,99488.292,
2006-06-01 13:40:00,299.649,293.219,109.521,9.292,9.199,9.182,317.297,303.878,313.495,296.850,99600.000,301.143,299.919,298.860,300.753,299.169,298.073,99579.162,99533.772,99488.193,
2006-06-01 13:45:00,299.603,293.317,109.968,9.269,9.232,9.256,317.285,303.962,313.371,296.900,99600.000,301.002,299.869,298.863,300.648,299.159,298.104,99579.085,99533.688,99488.111,
2006-06-01 13:50:00,299.754,293.416,111.496,9.431,9.345,9.411,317.249,304.038,313.224,296.950,99600.000,301.231,300.018,298.973,300.843,299.278,298.198,99578.952,99533.578,99488.017,
2006-06-01 13:55:00,299.720,293.518,112.015,9.440,9.378,9.485,317.189,304.107,313.081,297.000,99600.000,301.117,299.980,298.980,300.760,299.274,298.230,99578.873,99533.492,99487.934,
2006-06-01 14:00:00,299.856,293.621,113.309,9.569,9.472,9.614,316.968,304.086,312.923,297.050,99600.000,301.317,300.114,299.084,300.931,299.384,298.321,99578.741,99533.381,99487.838,
2006-06-01 14:05:00,299.852,293.759,113.835,9.581,9.506,9.693,316.668,304.144,312.768,297.142,99600.000,301.244,300.106,299.115,300.884,299.405,298.376,99578.625,99533.264,99487.727,
2006-06-01 14:10:00,299.893,293.897,114.622,9.660,9.566,9.790,316.338,304.104,312.850,297.233,99600.000,301.313,300.142,299.144,300.936,299.434,298.406,99578.513,99533.157,99487.624,
2006-06-01 14:15:00,299.981,294.036,115.655,9.741,9.646,9.928,315.971,304.030,313.007,297.325,99600.000,301.392,300.234,299.236,301.022,299.527,298.495,99578.373,99533.031,99487.512,
2006-06-01 14:20:00,300.167,294.176,116.797,9.874,9.763,9.931,315.570,303.933,313.164,297.417,99600.000,301.598,300.420,299.411,301.221,299.705,298.663,99578.183,99532.869,99487.377,
2006-06-01 14:25:00,300.353,294.317,118.030,10.003,9.882,10.066,315.138,303.818,313.374,297.508,99600.000,301.797,300.613,299.589,301.421,299.888,298.830,99577.988,99532.704,99487.237,
2006-06-01 14:30:00,300.547,294.459,119.170,10.133,9.998,10.190,314.631,303.720,313.438,297.600,99600.000,302.013,300.812,299.771,301.632,300.075,299.000,99577.790,99532.536,99487.097,
2006-06-01 14:35:00,300.704,294.601,120.122,10.240,10.095,10.292,314.090,303.625,313.511,297.692,99600.000,302.183,300.974,299.920,301.802,300.229,299.138,99577.613,99532.383,99486.967,
2006-06-01 14:40:00,300.868,294.744,121.085,10.351,10.193,10.394,313.526,303.529,313.587,297.783,99600.000,302.367,301.144,300.074,301.982,300.388,299.282,99577.434,99532.230,99486.836,
2006-06-01 14:45:00,301.024,294.888,122.004,10.457,10.290,10.496,312.945,303.434,313.644,297.875,99600.000,302.535,301.305,300.223,302.150,300.540,299.421,99577.258,99532.078,99486.706,
2006-06-01 14:50:00,301.194,295.032,122.968,10.572,10.392,10.601,312.350,303.337,313.701,297.967,99600.000,302.725,301.481,300.382,302.338,300.704,299.567,99577.076,99531.922,99486.574,
2006-06-01 14:55:00,301.353,295.178,123.866,10.677,10.488,10.700,311.744,303.240,313.745,298.058,99600.000,302.897,301.646,300.532,302.509,300.860,299.706,99576.899,99531.770,99486.443,
2006-06-01 15:00:00,301.524,295.324,126.442,11.245,10.594,10.809,311.222,303.215,313.812,298.150,99600.000,303.090,301.824,300.692,302.699,301.025,299.852,99576.717,99531.615,99486.312,
2006-06-01 15:05:00,301.624,295.309,127.283,11.355,10.676,10.890,310.719,303.213,313.871,298.058,99600.000,303.214,301.935,300.778,302.823,301.120,299.916,99576.675,99531.589,99486.298,
2006-06-01 15:10:00,301.717,295.294,128.018,11.458,10.750,10.959,310.221,303.223,313.862,297.967,99600.000,303.348,302.041,300.849,302.950,301.202,299.958,99576.665,99531.595,99486.313,
2006-06-01 15:15:00,301.706,295.280,128.294,11.483,10.770,10.986,309.722,303.241,313.901,297.875,99600.000,303.335,302.037,300.838,302.944,301.194,299.936,99576.695,99531.624,99486.340,
2006-06-01 15:20:00,301.763,295.268,128.859,11.561,10.824,11.035,309.219,303.264,313.951,297.783,99600.000,303.433,302.108,300.872,303.034,301.241,299.940,99576.702,99531.642,99486.362,
2006-06-01 15:25:00,301.799,295.256,129.297,11.606,10.864,11.080,308.708,303.288,313.988,297.692,99600.000,303.469,302.155,300.908,303.079,301.282,299.958,99576.708,99531.655,99486.378,
2006-06-01 15:30:00,301.884,295.245,129.920,11.687,10.928,11.139,308.173,303.298,313.958,297.600,99600.000,303.586,302.254,300.975,303.191,301.361,299.996,99576.695,99531.657,99486.389,
2006-06-01 15:35:00,301.913,295.234,130.278,11.720,10.959,11.178,307.621,303.301,313.860,297.508,99600.000,303.613,302.292,301.005,303.225,301.396,300.012,99576.698,99531.665,99486.401,
2006-06-01 15:40:00,301.935,295.225,130.606,11.758,10.987,11.210,307.055,303.299,313.713,297.417,99600.000,303.649,302.319,301.019,303.258,301.415,300.013,99576.705,99531.676,99486.414,
2006-06-01 15:45:00,301.895,295.217,130.654,11.748,10.981,11.218,306.474,303.292,313.483,297.325,99600.000,303.595,302.280,300.987,303.210,301.381,299.984,99576.732,99531.697,99486.430,
2006-06-01 15:50:00,301.848,295.209,130.674,11.741,10.971,11.221,305.877,303.280,313.241,297.233,99600.000,303.547,302.231,300.940,303.161,301.333,299.941,99576.764,99531.722,99486.448,
2006-06-01 15:55:00,301.763,295.203,130.521,11.703,10.941,11.209,305.265,303.263,312.937,297.142,99600.000,303.442,302.141,300.866,303.060,301.254,299.879,99576.809,99531.754,99486.469,
2006-06-01 16:00:00,301.682,295.198,126.423,11.851,10.305,10.569,304.753,303.359,312.562,297.050,99600.000,303.352,302.054,300.789,302.971,301.174,299.813,99576.855,99531.787,99486.491,
2006-06-01 16:05:00,301.560,295.159,124.879,11.713,10.153,10.433,304.337,303.561,312.142,296.958,99600.000,303.214,301.928,300.676,302.837,301.056,299.712,99576.941,99531.854,99486.542,
2006-06-01 16:10:00,301.454,295.123,124.091,11.629,10.064,10.361,303.963,303.810,311.617,296.867,99600.000,303.093,301.817,300.578,302.717,300.954,299.627,99577.022,99531.918,99486.592,
2006-06-01 16:15:00,301.244,295.088,123.037,11.499,9.939,10.260,303.615,304.087,311.143,296.775,99600.000,302.849,301.591,300.385,302.478,300.748,299.467,99577.144,99532.006,99486.652,
2006-06-01 16:20:00,301.092,295.056,122.358,11.431,9.853,10.179,303.285,304.383,310.753,296.683,99600.000,302.705,301.440,300.229,302.331,300.594,299.311,99577.257,99532.097,99486.720,
2006-06-01 16:25:00,300.958,295.026,121.792,11.366,9.780,10.117,302.966,304.689,310.417,296.592,99600.000,302.552,301.305,300.105,302.185,300.467,299.189,99577.361,99532.180,99486.784,
2006-06-01 16:30:00,300.910,294.999,121.585,11.353,9.747,10.085,302.667,305.012,310.106,296.500,99600.000,302.519,301.267,300.049,302.152,300.419,299.114,99577.431,99532.245,99486.839,
2006-06-01 16:35:00,300.871,294.978,121.444,11.340,9.725,10.064,302.380,305.340,309.849,296.408,99600.000,302.477,301.240,300.011,302.118,300.387,299.054,99577.490,99532.300,99486.887,
2006-06-01 16:40:00,300.873,294.964,121.430,11.348,9.716,10.051,302.099,305.669,309.586,296.317,99600.000,302.491,301.260,300.008,302.136,300.396,299.018,99577.528,99532.340,99486.926,
2006-06-01 16:45:00,300.873,294.965,121.311,11.339,9.695,10.030,301.711,305.920,309.353,296.225,99600.000,302.488,301.277,300.011,302.143,300.409,298.988,99577.554,99532.368,99486.952,
2006-06-01 16:50:00,300.891,294.995,121.305,11.339,9.687,10.022,301.398,306.222,309.106,296.133,99600.000,302.503,301.310,300.032,302.166,300.440,298.975,99577.551,99532.370,99486.956,
2006-06-01 16:55:00,300.927,295.030,121.409,11.346,9.688,10.025,301.104,306.533,308.819,296.042,99600.000,302.530,301.361,300.075,302.202,300.492,298.985,99577.528,99532.354,99486.945,
2006-06-01 17:00:00,300.944,295.065,104.918,8.406,8.964,9.152,300.844,306.921,308.487,295.950,99600.000,302.531,301.385,300.103,302.211,300.524,298.996,99577.504,99532.334,99486.928,
2006-06-01 17:05:00,300.838,294.990,103.800,8.293,8.865,9.033,300.599,307.340,308.102,295.767,99600.000,302.387,301.279,300.021,302.075,300.438,298.913,99577.598,99532.411,99486.993,
2006-06-01 17:10:00,300.693,294.931,103.004,8.197,8.774,8.949,300.363,307.777,307.691,295.583,99600.000,302.211,301.132,299.893,301.909,300.307,298.789,99577.723,99532.515,99487.077,
2006-06-01 17:15:00,300.516,294.892,102.162,8.085,8.676,8.861,300.132,308.226,307.219,295.400,99600.000,301.996,300.949,299.737,301.704,300.143,298.648,99577.847,99532.611,99487.151,
2006-06-01 17:20:00,300.343,294.897,101.372,7.971,8.580,8.781,299.905,308.680,306.744,295.217,99600.000,301.774,300.766,299.590,301.494,299.986,298.527,99577.930,99532.666,99487.185,
2006-06-01 17:25:00,300.210,294.931,100.762,7.871,8.501,8.720,299.679,309.134,306.193,295.033,99600.000,301.588,300.622,299.485,301.321,299.869,298.453,99577.964,99532.679,99487.183,
2006-06-01 17:30:00,300.086,295.012,99.920,7.749,8.401,8.641,299.439,309.431,305.517,294.850,99600.000,301.403,300.482,299.394,301.150,299.761,298.406,99577.954,99532.648,99487.140,
2006-06-01 17:35:00,299.878,295.096,98.575,7.579,8.259,8.451,299.195,309.648,304.870,294.667,99600.000,301.103,300.248,299.232,300.871,299.576,298.309,99577.968,99532.626,99487.098,
2006-06-01 17:40:00,299.824,295.103,97.860,7.497,8.184,8.352,298.947,309.793,304.175,294.483,99600.000,301.042,300.195,299.183,300.810,299.528,298.257,99577.986,99532.636,99487.100,
2006-06-01 17:45:00,299.950,296.077,97.902,7.443,8.153,8.452,298.698,309.874,303.430,294.300,99600.000,301.082,300.289,299.351,300.866,299.668,298.515,99577.323,99531.988,99486.482,
2006-06-01 17:50:00,299.720,295.562,96.239,7.251,7.981,8.191,298.446,309.881,302.701,294.117,99600.000,300.727,299.988,299.193,300.519,299.456,298.488,99577.417,99532.037,99486.515,
2006-06-01 17:55:00,299.433,295.202,94.284,7.081,7.815,7.967,298.187,309.810,301.917,293.933,99600.000,300.419,299.692,298.918,300.214,299.174,298.229,99577.879,99532.454,99486.891,
2006-06-01 18:00:00,298.940,294.878,91.271,6.861,7.584,7.610,297.867,309.623,301.087,293.750,99600.000,299.957,299.213,298.406,299.751,298.672,297.693,99578.487,99532.989,99487.346,
2006-06-01 18:05:00,298.382,294.613,87.944,6.613,7.331,7.237,297.521,309.341,300.202,293.467,99600.000,299.387,298.643,297.852,299.180,298.108,297.173,99579.002,99533.418,99487.691,
2006-06-01 18:10:00,297.881,294.338,85.002,6.455,6.972,6.942,297.161,308.973,299.377,293.183,99600.000,298.834,298.113,297.378,298.630,297.611,296.767,99579.437,99533.771,99487.975,
2006-06-01 18:15:00,297.454,294.074,82.867,6.316,6.766,6.745,296.794,308.527,298.570,292.900,99600.000,298.367,297.665,296.970,298.165,297.187,296.406,99579.835,99534.101,99488.244,
2006-06-01 18:20:00,297.047,293.803,81.005,6.223,6.565,6.545,296.425,308.010,297.789,292.617,99600.000,297.934,297.246,296.577,297.735,296.784,296.040,99580.240,99534.441,99488.525,
2006-06-01 18:25:00,296.648,293.538,78.458,6.030,6.368,6.347,296.058,307.426,297.047,292.333,99600.000,297.517,296.838,296.187,297.319,296.387,295.671,99580.646,99534.784,99488.808,
2006-06-01 18:30:00,296.254,293.269,75.827,5.836,6.168,6.146,295.688,306.790,296.321,292.050,99600.000,297.103,296.434,295.804,296.907,295.996,295.310,99581.053,99535.129,99489.094,
2006-06-01 18:35:00,295.872,293.004,73.281,5.649,5.974,5.952,295.319,306.103,295.642,291.767,99600.000,296.702,296.044,295.432,296.507,295.617,294.956,99581.454,99535.469,99489.377,
2006-06-01 18:40:00,295.502,292.736,70.701,5.462,5.782,5.756,294.955,305.334,294.978,291.483,99600.000,296.316,295.667,295.071,296.123,295.251,294.611,99581.852,99535.808,99489.661,
2006-06-01 18:45:00,295.142,292.472,68.132,5.274,5.589,5.561,294.604,304.265,294.361,291.200,99600.000,295.940,295.301,294.719,295.749,294.893,294.272,99582.245,99536.144,99489.942,
2006-06-01 18:50:00,294.789,292.204,65.600,5.111,5.393,5.361,294.209,303.157,293.758,290.917,99600.000,295.574,294.943,294.373,295.384,294.543,293.939,99582.637,99536.480,99490.224,
2006-06-01 18:55:00,294.438,291.940,63.159,4.960,5.202,5.166,293.848,302.052,293.202,290.633,99600.000,295.210,294.587,294.029,295.022,294.195,293.607,99583.027,99536.814,99490.504,
2006-06-01 19:00:00,294.094,291.673,60.209,4.818,5.011,4.827,293.483,300.932,292.653,290.350,99600.000,294.854,294.238,293.692,294.666,293.853,293.281,99583.416,99537.148,99490.785,
2006-06-01 19:05:00,293.766,291.455,58.185,4.684,4.869,4.677,293.120,299.777,292.148,290.075,99600.000,294.512,293.904,293.372,294.326,293.529,292.973,99583.767,99537.446,99491.033,
2006-06-01 19:10:00,293.457,291.239,56.377,4.559,4.738,4.550,292.561,296.925,291.427,289.800,99600.000,294.186,293.589,293.071,294.002,293.223,292.686,99584.099,99537.728,99491.269,
2006-06-01 19:15:00,293.146,291.029,54.519,4.435,4.605,4.418,292.170,295.520,290.977,289.525,99600.000,293.866,293.275,292.765,293.683,292.914,292.390,99584.431,99538.011,99491.503,
2006-06-01 19:20:00,292.857,290.821,52.800,4.318,4.482,4.296,291.829,294.508,290.530,289.250,99600.000,293.563,292.981,292.484,293.383,292.629,292.120,99584.749,99538.282,99491.730,
2006-06-01 19:25:00,292.593,290.620,51.269,4.214,4.371,4.187,291.518,293.711,290.153,288.975,99600.000,293.290,292.713,292.224,293.110,292.366,291.868,99585.052,99538.542,99491.949,
2006-06-01 19:30:00,292.345,290.422,49.768,4.114,4.264,4.080,291.227,293.057,289.775,288.700,99600.000,293.034,292.463,291.981,292.856,292.121,291.631,99585.342,99538.792,99492.160,
2006-06-01 19:35:00,292.111,290.230,48.357,4.020,4.163,3.979,290.949,292.501,289.442,288.425,99600.000,292.793,292.227,291.750,292.616,291.888,291.405,99585.621,99539.033,99492.364,
2006-06-01 19:40:00,291.887,290.043,46.947,3.956,4.064,3.879,290.682,292.015,289.109,288.150,99600.000,292.562,292.001,291.529,292.387,291.666,291.189,99585.890,99539.267,99492.563,
2006-06-01 19:45:00,291.672,289.863,45.614,3.913,3.969,3.784,290.421,291.581,288.806,287.875,99600.000,292.342,291.785,291.317,292.168,291.453,290.981,99586.150,99539.491,99492.754,
2006-06-01 19:50:00,291.466,289.689,44.379,3.868,3.881,3.695,290.167,291.186,288.504,287.600,99600.000,292.130,291.578,291.115,291.958,291.248,290.782,99586.400,99539.709,99492.939,
2006-06-01 19:55:00,291.269,289.523,43.141,3.822,3.793,3.607,289.917,290.821,288.224,287.325,99600.000,291.927,291.379,290.920,291.756,291.052,290.590,99586.640,99539.917,99493.115,
2006-06-01 20:00:00,291.079,289.364,41.964,3.777,3.710,3.523,289.656,290.466,287.912,287.050,99600.000,291.731,291.188,290.733,291.562,290.864,290.407,99586.871,99540.116,99493.285,
2006-06-01 20:05:00,290.927,289.336,41.051,3.746,3.644,3.459,289.392,290.125,287.607,286.908,99600.000,291.568,291.033,290.587,291.401,290.715,290.272,99586.999,99540.220,99493.366,
2006-06-01 20:10:00,290.812,289.315,40.397,3.728,3.595,3.415,289.127,289.794,287.301,286.767,99600.000,291.439,290.913,290.480,291.274,290.604,290.176,99587.083,99540.284,99493.413,
2006-06-01 20:15:00,290.722,289.304,39.925,3.720,3.559,3.383,288.861,289.472,286.989,286.625,99600.000,291.333,290.819,290.398,291.171,290.518,290.106,99587.141,99540.327,99493.443,
2006-06-01 20:20:00,290.647,289.302,39.574,3.720,3.531,3.359,288.595,289.158,286.676,286.483,99600.000,291.245,290.740,290.330,291.086,290.446,290.048,99587.185,99540.358,99493.464,
2006-06-01 20:25:00,290.581,289.310,39.296,3.723,3.507,3.340,288.328,288.850,286.361,286.342,99600.000,291.165,290.670,290.271,291.008,290.384,289.999,99587.216,99540.378,99493.475,
