cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre
6/2/2004 7:05,292.835,52.984,296.401,300.227,300.526,293.292,99600
6/2/2004 7:10,292.901,53.738,296.776,300.236,301.301,293.433,99600
6/2/2004 7:15,293.008,54.419,297.133,300.191,302.117,293.575,99600
6/2/2004 7:20,293.15,55.462,297.488,300.109,302.97,293.717,99600
6/2/2004 7:25,293.307,56.793,297.844,299.992,303.859,293.858,99600
6/2/2004 7:30,293.453,57.874,298.212,299.848,304.585,294,99600
6/2/2004 7:35,293.58,58.759,298.679,299.827,305.306,294.142,99600
6/2/2004 7:40,293.703,59.658,299.294,299.951,306.027,294.283,99600
6/2/2004 7:45,293.833,60.681,300.012,300.139,306.716,294.425,99600
6/2/2004 7:50,293.96,61.598,300.782,300.365,307.407,294.567,99600
6/2/2004 7:55,294.085,62.659,301.582,300.615,308.079,294.708,99600
6/2/2004 8:00,294.204,60.821,302.407,300.89,308.751,294.85,99600
6/2/2004 8:05,294.295,61.539,303.238,301.17,309.403,294.942,99591.667
6/2/2004 8:10,294.506,63.221,304.11,301.493,309.982,295.033,99583.333
6/2/2004 8:15,294.747,65.196,305.006,301.843,310.509,295.125,99575
6/2/2004 8:20,295.006,67.311,305.918,302.213,310.992,295.217,99566.667
6/2/2004 8:25,295.222,69.089,306.822,302.581,311.396,295.308,99558.333
6/2/2004 8:30,295.437,70.863,307.673,302.885,311.768,295.4,99550
6/2/2004 8:35,295.625,72.45,308.497,303.159,312.08,295.492,99541.667
6/2/2004 8:40,295.813,74.018,309.306,303.417,312.39,295.583,99533.333
6/2/2004 8:45,295.98,75.468,310.097,303.659,312.655,295.675,99525
6/2/2004 8:50,296.146,76.894,310.878,303.89,312.92,295.767,99516.667
6/2/2004 8:55,296.296,78.197,311.792,304.11,313.154,295.858,99508.333
6/2/2004 9:00,296.448,78.661,312.533,304.281,313.388,295.95,99500
6/2/2004 9:05,296.597,79.859,313.216,304.431,313.604,296.083,99500
6/2/2004 9:10,296.689,80.641,313.843,304.548,313.988,296.217,99500
6/2/2004 9:15,296.871,82.27,314.463,304.678,314.454,296.35,99500
6/2/2004 9:20,297.053,83.886,315.066,304.806,314.935,296.483,99500
6/2/2004 9:25,297.281,85.826,315.666,304.948,315.487,296.617,99500
6/2/2004 9:30,297.469,87.46,316.233,305.127,315.971,296.75,99500
6/2/2004 9:35,297.671,89.271,316.779,305.322,316.485,296.883,99500
6/2/2004 9:40,297.842,91.148,317.291,305.514,316.991,297.017,99500
6/2/2004 9:45,298.029,93.328,317.782,305.711,317.505,297.15,99500
6/2/2004 9:50,298.191,94.992,318.242,305.9,318.014,297.283,99500
6/2/2004 9:55,298.357,96.728,318.676,306.086,318.524,297.417,99500
6/2/2004 10:00,298.497,99.275,319.202,306.321,319.027,297.55,99500
6/2/2004 10:05,298.589,100.319,319.728,306.541,319.513,297.55,99491.667
6/2/2004 10:10,298.786,101.579,320.289,306.794,319.775,297.55,99483.333
6/2/2004 10:15,298.92,102.634,320.833,307.037,319.918,297.55,99475
6/2/2004 10:20,299.062,103.68,321.37,307.281,320.015,297.55,99466.667
6/2/2004 10:25,299.114,104.341,321.866,307.495,319.979,297.55,99458.333
6/2/2004 10:30,299.182,104.977,322.29,307.694,319.872,297.55,99450
6/2/2004 10:35,299.196,105.37,322.659,307.867,319.677,297.55,99441.667
6/2/2004 10:40,299.231,105.823,323,308.034,319.489,297.55,99433.333
6/2/2004 10:45,299.231,106.121,323.302,308.183,319.235,297.55,99425
6/2/2004 10:50,299.247,106.646,323.661,308.512,318.988,297.55,99416.667
6/2/2004 10:55,299.239,106.951,323.95,308.721,318.703,297.55,99408.333
6/2/2004 11:00,299.246,101.879,324.051,308.85,318.43,297.55,99400
6/2/2004 11:05,299.192,101.876,324.054,308.925,318.119,297.6,99391.667
6/2/2004 11:10,299.069,101.608,323.973,308.948,318.044,297.65,99383.333
6/2/2004 11:15,299.072,101.835,323.883,308.984,318.067,297.7,99375
6/2/2004 11:20,299.098,102.161,323.776,309.025,318.11,297.75,99366.667
6/2/2004 11:25,299.193,102.79,323.673,309.088,318.233,297.8,99358.333
6/2/2004 11:30,299.236,103.31,323.64,309.09,318.462,297.85,99350
6/2/2004 11:35,299.321,103.991,323.634,309.088,318.751,297.9,99341.667
6/2/2004 11:40,299.378,104.553,323.624,309.07,319.039,297.95,99333.333
6/2/2004 11:45,299.472,105.272,323.623,309.058,319.389,298,99325
6/2/2004 11:50,299.545,105.94,323.611,309.039,319.731,298.05,99316.667
6/2/2004 11:55,299.643,106.707,323.599,309.027,320.109,298.1,99308.333
6/2/2004 12:00,299.723,113.324,323.654,308.84,320.464,298.15,99300
6/2/2004 12:05,299.873,114.314,323.848,308.831,320.859,298.15,99300
6/2/2004 12:10,300.024,115.328,324.084,308.868,321.171,298.15,99300
6/2/2004 12:15,300.145,116.229,324.327,308.92,321.463,298.15,99300
6/2/2004 12:20,300.244,117.02,324.565,308.976,321.736,298.15,99300
6/2/2004 12:25,300.326,117.737,324.791,309.033,321.98,298.15,99300
6/2/2004 12:30,300.41,118.251,324.72,309.08,321.847,298.15,99300
6/2/2004 12:35,300.453,118.555,324.539,309.112,321.648,298.15,99300
6/2/2004 12:40,300.482,118.766,324.289,309.135,321.44,298.15,99300
6/2/2004 12:45,300.501,118.926,323.99,309.151,321.122,298.15,99300
6/2/2004 12:50,300.511,119.163,323.69,309.321,320.807,298.15,99300
6/2/2004 12:55,300.516,119.271,323.338,309.378,320.428,298.15,99300
6/2/2004 13:00,300.51,117.405,322.901,309.388,320.049,298.15,99300
6/2/2004 13:05,300.516,117.276,322.431,309.38,319.637,298.15,99291.667
6/2/2004 13:10,300.568,117.485,321.956,309.377,319.164,298.15,99283.333
6/2/2004 13:15,300.592,117.596,321.461,309.363,318.644,298.15,99275
6/2/2004 13:20,300.607,117.734,320.953,309.341,318.114,298.15,99266.667
6/2/2004 13:25,300.59,117.714,320.425,309.305,317.542,298.15,99258.333
6/2/2004 13:30,300.582,117.608,319.77,309.228,316.818,298.15,99250
6/2/2004 13:35,300.546,117.264,318.88,309.254,316.054,298.15,99241.667
6/2/2004 13:40,300.507,116.96,318.095,309.18,315.296,298.15,99233.333
6/2/2004 13:45,300.456,116.567,317.321,309.073,314.491,298.15,99225
6/2/2004 13:50,300.405,116.143,316.556,308.949,313.696,298.15,99216.667
6/2/2004 13:55,300.343,115.647,315.797,308.812,312.881,298.15,99208.333
6/2/2004 14:00,300.281,115.17,314.93,308.844,312.124,298.15,99200
6/2/2004 14:05,300.162,114.493,314.128,308.742,311.349,298.15,99200
6/2/2004 14:10,300.015,113.726,313.342,308.596,310.676,298.15,99200
6/2/2004 14:15,299.936,113.285,312.466,308.542,310.058,298.15,99200
6/2/2004 14:20,299.873,112.929,311.723,308.429,309.445,298.15,99200
6/2/2004 14:25,299.832,112.733,310.975,308.469,308.872,298.15,99200
6/2/2004 14:30,299.769,112.471,310.477,308.392,308.611,298.15,99200
6/2/2004 14:35,299.74,112.337,310.078,308.297,308.423,298.15,99200
6/2/2004 14:40,299.71,112.209,309.737,308.189,308.234,298.15,99200
6/2/2004 14:45,299.691,112.283,309.436,308.076,308.147,298.15,99200
6/2/2004 14:50,299.666,112.134,309.162,307.958,308.054,298.15,99200
6/2/2004 14:55,299.645,112.013,308.907,307.838,308.018,298.15,99200
6/2/2004 15:00,299.617,113.314,308.673,307.7,307.897,298.15,99200
6/2/2004 15:05,299.577,113.108,308.445,307.55,307.793,298.1,99191.667
6/2/2004 15:10,299.578,113.013,308.237,307.407,307.619,298.05,99183.333
6/2/2004 15:15,299.551,112.73,308.026,307.253,307.405,298,99175
6/2/2004 15:20,299.523,112.445,307.815,307.095,307.178,297.95,99166.667
6/2/2004 15:25,299.463,111.955,307.593,306.922,306.912,297.9,99158.333
6/2/2004 15:30,299.416,111.496,307.344,306.725,306.599,297.85,99150
6/2/2004 15:35,299.351,110.928,307.079,306.51,306.258,297.8,99141.667
6/2/2004 15:40,299.294,110.389,306.809,306.287,305.921,297.75,99133.333
6/2/2004 15:45,299.224,109.773,306.53,306.054,305.559,297.7,99125
6/2/2004 15:50,299.16,109.179,306.249,305.816,305.201,297.65,99116.667
6/2/2004 15:55,299.087,108.557,305.963,305.569,304.833,297.6,99108.333
6/2/2004 16:00,299.019,104.845,305.659,305.315,304.493,297.55,99100
6/2/2004 16:05,298.919,103.207,305.343,305.05,304.143,297.508,99100
6/2/2004 16:10,298.818,102.11,305.021,304.778,303.821,297.467,99100
6/2/2004 16:15,298.736,101.252,304.702,304.506,303.516,297.425,99100
6/2/2004 16:20,298.665,100.394,304.388,304.235,303.218,297.383,99100
6/2/2004 16:25,298.604,99.668,304.08,303.965,302.935,297.342,99100
6/2/2004 16:30,298.542,99.077,303.807,303.764,302.782,297.3,99100
6/2/2004 16:35,298.496,98.524,303.552,303.658,302.657,297.258,99100
6/2/2004 16:40,298.458,98.046,303.313,303.556,302.53,297.217,99100
6/2/2004 16:45,298.428,97.654,303.085,303.477,302.439,297.175,99100
6/2/2004 16:50,298.404,97.319,302.866,303.422,302.342,297.133,99100
6/2/2004 16:55,298.385,97.123,302.691,303.524,302.261,297.092,99100
6/2/2004 17:00,298.373,86.836,302.496,303.565,302.149,297.05,99100
6/2/2004 17:05,298.261,86.044,302.262,303.574,301.995,296.867,99100
6/2/2004 17:10,298.096,85.308,301.995,303.561,301.855,296.683,99100
6/2/2004 17:15,297.95,84.744,301.717,303.553,301.705,296.5,99100
6/2/2004 17:20,297.796,84.19,301.427,303.549,301.553,296.317,99100
6/2/2004 17:25,297.662,83.47,301.162,303.739,301.395,296.133,99100
6/2/2004 17:30,297.511,82.79,300.868,303.712,301.15,295.95,99100
6/2/2004 17:35,297.362,82.244,300.564,303.62,300.884,295.767,99100
6/2/2004 17:40,297.201,81.377,300.251,303.484,300.615,295.583,99100
6/2/2004 17:45,296.724,79.423,299.824,303.21,300.431,295.4,99100
6/2/2004 17:50,296.345,77.885,299.385,302.906,300.13,295.217,99100
6/2/2004 17:55,296.187,77.43,299.007,302.648,299.91,295.033,99100
6/2/2004 18:00,296.204,77.475,298.712,302.466,299.611,294.85,99100
6/2/2004 18:05,296.134,77.185,298.418,302.277,299.261,294.658,99100
6/2/2004 18:10,296.015,76.697,298.111,302.068,298.871,294.467,99100
6/2/2004 18:15,295.85,75.993,297.786,301.832,298.418,294.275,99100
6/2/2004 18:20,295.7,74.984,297.457,301.585,297.97,294.083,99100
6/2/2004 18:25,295.554,74.224,297.123,301.327,297.474,293.892,99100
6/2/2004 18:30,295.418,73.622,296.808,301.062,297.002,293.7,99100
6/2/2004 18:35,295.281,73.063,296.498,300.796,296.505,293.508,99100
6/2/2004 18:40,295.148,72.158,296.19,300.522,296.01,293.317,99100
6/2/2004 18:45,295.015,71.436,295.882,300.12,295.504,293.125,99100
6/2/2004 18:50,294.883,70.828,295.572,299.657,294.999,292.933,99100
6/2/2004 18:55,294.753,70.262,295.26,299.148,294.484,292.742,99100
6/2/2004 19:00,294.626,69.166,294.955,298.591,293.994,292.55,99100
6/2/2004 19:05,294.467,68.254,294.643,297.986,293.489,292.367,99108.333
6/2/2004 19:10,294.291,67.309,294.313,297.286,292.982,292.183,99116.667
6/2/2004 19:15,294.113,66.365,293.835,295.77,292.235,292,99125
6/2/2004 19:20,293.929,65.039,293.499,294.975,291.791,291.817,99133.333
6/2/2004 19:25,293.755,63.952,293.211,294.384,291.308,291.633,99141.667
6/2/2004 19:30,294.049,65.605,293.083,294.04,290.852,291.45,99150
6/2/2004 19:35,294.367,67.389,293.036,293.83,290.483,291.267,99158.333
6/2/2004 19:40,294.437,67.713,292.97,293.641,290.192,291.083,99166.667
6/2/2004 19:45,294.282,66.774,292.846,293.422,289.973,290.9,99175
6/2/2004 19:50,294.05,65.424,292.682,293.182,289.718,290.717,99183.333
6/2/2004 19:55,293.811,63.919,292.497,292.937,289.492,290.533,99191.667
6/2/2004 20:00,293.597,62.556,292.306,292.698,289.255,290.35,99200
6/2/2004 20:05,293.452,61.583,292.13,292.483,289.032,290.442,99200
6/2/2004 20:10,293.377,61.01,291.979,292.298,288.817,290.533,99200
6/2/2004 20:15,293.341,60.665,291.849,292.142,288.615,290.625,99200
6/2/2004 20:20,293.326,60.442,291.737,292.008,288.416,290.717,99200
6/2/2004 20:25,293.314,60.241,291.637,291.889,288.237,290.808,99200
6/2/2004 20:30,293.307,60.065,291.546,291.782,288.063,290.9,99200
6/2/2004 20:35,293.301,59.906,291.462,291.684,287.904,290.992,99200
6/2/2004 20:40,293.3,59.784,291.385,291.595,287.746,291.083,99200
6/2/2004 20:45,293.303,59.687,291.313,291.513,287.602,291.175,99200
6/2/2004 20:50,293.311,59.623,291.247,291.438,287.459,291.267,99200
6/2/2004 20:55,293.321,59.579,291.185,291.368,287.327,291.358,99200
6/2/2004 21:00,293.335,0,291.144,291.32,287.229,291.45,99200
6/2/2004 21:05,292.97,0,291.001,291.167,287.091,291.267,99200
6/2/2004 21:10,292.718,0,290.853,291.01,286.989,291.083,99200
6/2/2004 21:15,292.51,0,290.707,290.856,286.884,290.9,99200
6/2/2004 21:20,292.329,0,290.566,290.707,286.764,290.717,99200
6/2/2004 21:25,292.16,0,290.429,290.563,286.655,290.533,99200
6/2/2004 21:30,291.995,0,290.295,290.422,286.549,290.35,99200
6/2/2004 21:35,291.834,0,290.162,290.283,286.447,290.167,99200
6/2/2004 21:40,291.674,0,290.031,290.146,286.343,289.983,99200
6/2/2004 21:45,291.515,0,289.902,290.01,286.242,289.8,99200
6/2/2004 21:50,291.357,0,289.773,289.876,286.141,289.617,99200
6/2/2004 21:55,291.2,0,289.645,289.743,286.042,289.433,99200
6/2/2004 22:00,291.043,0,289.506,289.6,285.922,289.25,99200
6/2/2004 22:05,290.933,0,289.378,289.467,285.804,289.3,99200
6/2/2004 22:10,290.861,0,289.264,289.35,285.701,289.35,99200
6/2/2004 22:15,290.812,0,289.163,289.246,285.597,289.4,99200
6/2/2004 22:20,290.777,0,289.074,289.154,285.497,289.45,99200
6/2/2004 22:25,290.749,0,288.993,289.071,285.409,289.5,99200
6/2/2004 22:30,290.727,0,288.92,288.996,285.327,289.55,99200
6/2/2004 22:35,290.709,0,288.852,288.927,285.253,289.6,99200
6/2/2004 22:40,290.696,0,288.791,288.863,285.178,289.65,99200
6/2/2004 22:45,290.686,0,288.733,288.803,285.11,289.7,99200
6/2/2004 22:50,290.678,0,288.68,288.748,285.044,289.75,99200
6/2/2004 22:55,290.673,0,288.629,288.696,284.983,289.8,99200
6/2/2004 23:00,290.67,0,288.602,288.666,284.96,289.85,99200
6/2/2004 23:05,290.655,0,288.58,288.641,284.951,289.85,99200
6/2/2004 23:10,290.628,0,288.56,288.618,284.956,289.85,99200
6/2/2004 23:15,290.595,0,288.54,288.595,284.99,289.85,99200
6/2/2004 23:20,290.561,0,288.521,288.573,285.028,289.85,99200
6/2/2004 23:25,290.526,0,288.503,288.552,285.088,289.85,99200
6/2/2004 23:30,290.493,0,288.487,288.532,285.146,289.85,99200
6/2/2004 23:35,290.462,0,288.471,288.513,285.218,289.85,99200
6/2/2004 23:40,290.433,0,288.458,288.497,285.29,289.85,99200
6/2/2004 23:45,290.407,0,288.447,288.482,285.371,289.85,99200
6/2/2004 23:50,290.383,0,288.437,288.469,285.45,289.85,99200
6/2/2004 23:55,290.36,0,288.429,288.458,285.534,289.85,99200
6/3/2004 0:00,290.34,0,288.421,288.446,285.607,289.85,99200
6/3/2004 0:05,290.331,0,288.417,288.437,285.681,289.85,99191.667
6/3/2004 0:10,290.335,0,288.42,288.435,285.716,289.85,99183.333
6/3/2004 0:15,290.345,0,288.427,288.437,285.726,289.85,99175
6/3/2004 0:20,290.355,0,288.437,288.442,285.726,289.85,99166.667
6/3/2004 0:25,290.367,0,288.45,288.449,285.702,289.85,99158.333
6/3/2004 0:30,290.377,0,288.463,288.457,285.677,289.85,99150
6/3/2004 0:35,290.389,0,288.478,288.467,285.638,289.85,99141.667
6/3/2004 0:40,290.399,0,288.494,288.478,285.596,289.85,99133.333
6/3/2004 0:45,290.412,0,288.511,288.49,285.542,289.85,99125
6/3/2004 0:50,290.424,0,288.529,288.502,285.486,289.85,99116.667
6/3/2004 0:55,290.439,0,288.548,288.516,285.42,289.85,99108.333
6/3/2004 1:00,290.453,0,288.556,288.523,285.351,289.85,99100
6/3/2004 1:05,290.437,0,288.55,288.517,285.267,289.758,99100
6/3/2004 1:10,290.395,0,288.528,288.497,285.201,289.667,99100
6/3/2004 1:15,290.336,0,288.494,288.465,285.139,289.575,99100
6/3/2004 1:20,290.269,0,288.45,288.424,285.082,289.483,99100
6/3/2004 1:25,290.195,0,288.399,288.376,285.029,289.392,99100
6/3/2004 1:30,290.119,0,288.342,288.322,284.974,289.3,99100
6/3/2004 1:35,290.041,0,288.281,288.265,284.923,289.208,99100
6/3/2004 1:40,289.962,0,288.217,288.204,284.872,289.117,99100
6/3/2004 1:45,289.882,0,288.15,288.141,284.823,289.025,99100
6/3/2004 1:50,289.802,0,288.082,288.076,284.775,288.933,99100
6/3/2004 1:55,289.721,0,288.012,288.01,284.728,288.842,99100
6/3/2004 2:00,289.641,0,287.942,287.941,284.67,288.75,99100
6/3/2004 2:05,289.553,0,287.868,287.869,284.608,288.65,99108.333
6/3/2004 2:10,289.458,0,287.791,287.793,284.557,288.55,99116.667
6/3/2004 2:15,289.359,0,287.711,287.713,284.506,288.45,99125
6/3/2004 2:20,289.258,0,287.628,287.631,284.458,288.35,99133.333
6/3/2004 2:25,289.156,0,287.543,287.546,284.413,288.25,99141.667
6/3/2004 2:30,289.053,0,287.457,287.46,284.366,288.15,99150
6/3/2004 2:35,288.951,0,287.37,287.373,284.321,288.05,99158.333
6/3/2004 2:40,288.848,0,287.281,287.284,284.276,287.95,99166.667
6/3/2004 2:45,288.745,0,287.192,287.195,284.23,287.85,99175
6/3/2004 2:50,288.643,0,287.103,287.106,284.185,287.75,99183.333
6/3/2004 2:55,288.541,0,287.013,287.016,284.139,287.65,99191.667
6/3/2004 3:00,288.439,0,286.925,286.927,284.092,287.55,99200
6/3/2004 3:05,288.356,0,286.844,286.845,284.05,287.508,99200
6/3/2004 3:10,288.292,0,286.771,286.771,283.993,287.467,99200
6/3/2004 3:15,288.238,0,286.705,286.704,283.928,287.425,99200
6/3/2004 3:20,288.189,0,286.645,286.642,283.86,287.383,99200
6/3/2004 3:25,288.144,0,286.589,286.584,283.785,287.342,99200
6/3/2004 3:30,288.099,0,286.536,286.53,283.709,287.3,99200
6/3/2004 3:35,288.056,0,286.486,286.478,283.628,287.258,99200
6/3/2004 3:40,288.012,0,286.437,286.427,283.546,287.217,99200
6/3/2004 3:45,287.97,0,286.39,286.378,283.461,287.175,99200
6/3/2004 3:50,287.927,0,286.344,286.33,283.374,287.133,99200
6/3/2004 3:55,287.886,0,286.298,286.283,283.284,287.092,99200
6/3/2004 4:00,287.808,0,286.241,286.225,283.192,287.05,99200
6/3/2004 4:05,287.841,0,286.214,286.198,283.124,287.192,99191.667
6/3/2004 4:10,287.891,0,286.203,286.188,282.966,287.333,99183.333
6/3/2004 4:15,287.941,0,286.202,286.187,282.408,287.475,99175
6/3/2004 4:20,288.004,0,286.43,287.958,282.514,287.617,99166.667
6/3/2004 4:25,288.073,0,286.561,288.867,282.504,287.758,99158.333
6/3/2004 4:30,288.141,0,286.697,289.962,282.587,287.9,99150
6/3/2004 4:35,288.197,0,286.834,291.089,282.781,288.042,99141.667
6/3/2004 4:40,288.336,0,287.041,292.314,283.757,288.183,99133.333
6/3/2004 4:45,288.233,0,287.168,293.452,284.38,288.325,99125
6/3/2004 4:50,288.479,0,287.381,294.61,285.021,288.467,99116.667
6/3/2004 4:55,288.404,0,287.528,295.523,285.451,288.608,99108.333
6/3/2004 5:00,288.702,66.368,287.787,296.428,286.112,288.75,99100
6/3/2004 5:05,288.886,59.268,288.054,297.249,286.652,288.933,99100
6/3/2004 5:10,289.232,64.417,288.387,298.063,287.289,289.117,99100
6/3/2004 5:15,289.244,32.413,288.645,298.726,287.779,289.3,99100
6/3/2004 5:20,289.491,34.425,288.958,299.385,288.389,289.483,99100
6/3/2004 5:25,289.528,34.73,289.223,299.932,288.9,289.667,99100
6/3/2004 5:30,289.862,37.267,289.56,300.309,289.484,289.85,99100
6/3/2004 5:35,289.906,37.804,289.826,300.507,289.944,290.033,99100
6/3/2004 5:40,290.204,40.164,290.155,300.7,290.509,290.217,99100
6/3/2004 5:45,290.262,40.623,290.423,300.777,290.967,290.4,99100
6/3/2004 5:50,290.547,42.753,290.747,300.869,291.518,290.583,99100
6/3/2004 5:55,290.619,43.48,291.016,300.874,291.981,290.767,99100
6/3/2004 6:00,290.886,91.144,291.347,300.941,292.54,290.95,99100
6/3/2004 6:05,291.111,47.13,291.683,300.996,293.092,291.133,99100
6/3/2004 6:10,291.265,48.381,292,301.013,293.609,291.317,99100
6/3/2004 6:15,291.345,48.967,292.288,300.983,294.113,291.5,99100
6/3/2004 6:20,291.594,50.804,292.623,300.982,294.68,291.683,99100
6/3/2004 6:25,291.707,51.647,292.925,300.931,295.203,291.867,99100
6/3/2004 6:30,291.947,53.451,293.245,300.895,295.777,292.05,99100
6/3/2004 6:35,292.066,54.401,293.53,300.809,296.316,292.233,99100
6/3/2004 6:40,292.301,56.222,293.843,300.735,296.901,292.417,99100
6/3/2004 6:45,292.433,57.208,294.129,300.617,297.459,292.6,99100
6/3/2004 6:50,292.657,58.926,294.439,300.505,298.052,292.783,99100
6/3/2004 6:55,292.792,59.833,294.832,300.434,298.622,292.967,99100
6/3/2004 7:00,293.01,124.684,295.17,300.307,299.205,293.15,99100
6/3/2004 7:05,293.341,66.957,295.534,300.195,299.85,293.333,99091.667
6/3/2004 7:10,293.372,67.293,295.802,299.971,300.42,293.517,99083.333
6/3/2004 7:15,293.485,67.856,296.065,299.727,301.057,293.7,99075
6/3/2004 7:20,293.682,68.839,296.35,299.487,301.737,293.883,99066.667
6/3/2004 7:25,293.858,69.631,296.632,299.229,302.441,294.067,99058.333
6/3/2004 7:30,294.057,70.589,296.91,298.949,303.095,294.25,99050
6/3/2004 7:35,294.217,71.2,297.268,298.737,303.753,294.433,99041.667
6/3/2004 7:40,294.407,71.907,297.842,298.735,304.433,294.617,99033.333
6/3/2004 7:45,294.584,72.484,298.496,298.809,305.117,294.8,99025
6/3/2004 7:50,294.79,73.473,299.212,298.94,305.817,294.983,99016.667
6/3/2004 7:55,294.978,74.511,299.958,299.1,306.524,295.167,99008.333
6/3/2004 8:00,295.189,72.932,300.762,299.305,307.252,295.35,99000
6/3/2004 8:05,295.392,73.242,301.598,299.532,307.995,295.533,99000
6/3/2004 8:10,295.67,74.691,302.552,299.925,308.684,295.717,99000
6/3/2004 8:15,295.907,76.325,303.469,300.247,309.346,295.9,99000
6/3/2004 8:20,296.164,78.128,304.397,300.568,310.001,296.083,99000
6/3/2004 8:25,296.373,79.837,305.318,300.875,310.62,296.267,99000
6/3/2004 8:30,296.616,81.844,306.242,301.184,311.232,296.45,99000
6/3/2004 8:35,296.831,83.653,307.161,301.484,311.819,296.633,99000
6/3/2004 8:40,297.074,85.698,308.088,301.792,312.413,296.817,99000
6/3/2004 8:45,297.293,87.57,309.011,302.093,312.984,297,99000
6/3/2004 8:50,297.533,89.607,309.942,302.401,313.56,297.183,99000
6/3/2004 8:55,297.754,91.368,310.868,302.704,314.12,297.367,99000
6/3/2004 9:00,297.993,92.158,311.742,302.997,314.684,297.55,99000
6/3/2004 9:05,298.168,93.404,312.572,303.264,315.216,297.65,99000
6/3/2004 9:10,298.318,94.558,313.367,303.512,315.771,297.75,99000
6/3/2004 9:15,298.471,95.959,314.141,303.751,316.319,297.85,99000
