cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],EP_floor_energy[3],EP_floor_energy[4],EP_floor_energy[5],EP_floor_energy[6],EP_floor_energy[7],EP_floor_energy[8],EP_floor_energy[9],EP_floor_energy[10],EP_floor_energy[11],EP_floor_energy[12],EP_floor_energy[13],EP_floor_energy[14],EP_floor_energy[15],EP_floor_energy[16],EP_floor_energy[17],EP_floor_energy[18],EP_floor_energy[19],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,Floor[4]_OAT_K,Floor[5]_OAT_K,Floor[6]_OAT_K,Floor[7]_OAT_K,Floor[8]_OAT_K,Floor[9]_OAT_K,Floor[10]_OAT_K,Floor[11]_OAT_K,Floor[12]_OAT_K,Floor[13]_OAT_K,Floor[14]_OAT_K,Floor[15]_OAT_K,Floor[16]_OAT_K,Floor[17]_OAT_K,Floor[18]_OAT_K,Floor[19]_OAT_K,Floor[20]_OAT_K,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],TempProf_cur[64.008],TempProf_cur[67.056],TempProf_cur[70.104],TempProf_cur[73.152],TempProf_cur[76.2],TempProf_cur[79.248],TempProf_cur[82.296],TempProf_cur[85.344],TempProf_cur[88.392],TempProf_cur[91.44],TempProf_cur[94.488],TempProf_cur[97.536],TempProf_cur[100.584],TempProf_cur[103.632],TempProf_cur[106.68],TempProf_cur[109.728],TempProf_cur[112.776],TempProf_cur[115.824],TempProf_cur[118.872],TempProf_cur[121.92],TempProf_cur[124.968],TempProf_cur[128.016],TempProf_cur[131.064],TempProf_cur[134.112],TempProf_cur[137.16],TempProf_cur[140.208],TempProf_cur[143.256],TempProf_cur[146.304],TempProf_cur[149.352],
2004-06-01 10:10:00,298.110,289.631,818.804,26.191,39.834,43.434,43.915,43.966,43.815,43.658,43.504,43.354,43.206,43.063,42.924,42.787,42.633,42.526,42.400,42.276,42.129,41.642,39.627,306.150,296.932,320.015,294.433,99600.000,300.751,300.697,300.574,300.397,300.178,299.921,299.632,299.313,298.966,298.595,298.208,297.810,297.398,296.976,296.547,296.115,295.684,295.257,294.824,294.356,300.723,300.622,300.460,300.254,300.010,299.731,299.422,299.084,298.721,298.336,297.944,297.536,297.117,296.689,296.258,295.826,295.397,294.971,294.518,293.874,293.244,292.898,292.611,292.362,292.141,291.949,291.781,291.631,291.496,291.372,291.253,291.139,291.029,290.922,290.820,290.720,290.624,290.531,290.440,290.352,290.267,290.156,290.076,289.997,289.921,289.846,289.773,289.701,289.631,
2004-06-01 10:15:00,298.239,289.699,819.573,26.278,39.959,43.553,44.029,44.084,43.930,43.770,43.612,43.458,43.307,43.160,43.017,42.877,42.717,42.607,42.478,42.351,42.201,41.709,39.731,306.410,296.979,320.248,294.525,99600.000,300.927,300.869,300.741,300.559,300.335,300.074,299.779,299.455,299.103,298.727,298.334,297.931,297.514,297.087,296.653,296.216,295.781,295.349,294.913,294.442,300.896,300.790,300.624,300.413,300.164,299.881,299.566,299.222,298.854,298.464,298.067,297.654,297.229,296.797,296.361,295.925,295.492,295.062,294.604,293.957,293.326,292.979,292.691,292.441,292.220,292.028,291.859,291.709,291.573,291.449,291.329,291.214,291.104,290.997,290.894,290.794,290.697,290.604,290.513,290.424,290.338,290.227,290.146,290.068,289.991,289.915,289.842,289.770,289.699,
2004-06-01 10:20:00,298.356,289.769,820.114,26.349,40.065,43.651,44.123,44.180,44.024,43.861,43.700,43.543,43.389,43.239,43.093,42.950,42.786,42.675,42.544,42.413,42.261,41.766,39.822,306.666,297.026,320.513,294.617,99600.000,301.093,301.026,300.891,300.703,300.473,300.207,299.907,299.578,299.222,298.842,298.445,298.038,297.617,297.186,296.749,296.309,295.871,295.436,294.997,294.522,301.056,300.943,300.770,300.553,300.299,300.010,299.690,299.343,298.970,298.576,298.175,297.758,297.330,296.894,296.455,296.016,295.580,295.147,294.686,294.034,293.401,293.053,292.764,292.514,292.292,292.100,291.931,291.780,291.645,291.520,291.400,291.285,291.175,291.068,290.965,290.865,290.768,290.674,290.583,290.495,290.409,290.297,290.217,290.138,290.061,289.985,289.912,289.840,289.769,
2004-06-01 10:25:00,298.494,289.841,820.663,26.409,40.156,43.732,44.199,44.259,44.100,43.935,43.772,43.612,43.455,43.302,43.153,43.007,42.839,42.727,42.593,42.460,42.305,41.807,39.896,306.901,297.067,320.796,294.708,99600.000,301.302,301.223,301.077,300.879,300.641,300.367,300.061,299.725,299.364,298.978,298.576,298.165,297.739,297.304,296.861,296.417,295.974,295.535,295.090,294.610,301.257,301.132,300.949,300.724,300.461,300.166,299.840,299.486,299.109,298.709,298.303,297.882,297.449,297.008,296.564,296.120,295.679,295.242,294.776,294.118,293.480,293.130,292.840,292.588,292.366,292.173,292.003,291.853,291.717,291.592,291.472,291.357,291.246,291.139,291.036,290.936,290.839,290.745,290.654,290.566,290.480,290.369,290.288,290.209,290.132,290.057,289.983,289.911,289.841,
2004-06-01 10:30:00,298.647,289.914,821.381,26.480,40.250,43.815,44.277,44.340,44.179,44.011,43.845,43.683,43.523,43.367,43.216,43.068,42.897,42.783,42.646,42.512,42.355,41.854,39.973,307.135,297.125,321.077,294.800,99600.000,301.531,301.437,301.279,301.071,300.825,300.543,300.229,299.887,299.519,299.128,298.721,298.304,297.873,297.432,296.985,296.535,296.087,295.643,295.193,294.707,301.476,301.338,301.145,300.910,300.640,300.337,300.004,299.644,299.260,298.855,298.444,298.017,297.579,297.134,296.684,296.235,295.789,295.346,294.875,294.209,293.565,293.213,292.921,292.668,292.444,292.250,292.080,291.929,291.792,291.667,291.547,291.432,291.321,291.214,291.110,291.010,290.913,290.819,290.728,290.640,290.553,290.442,290.361,290.282,290.205,290.130,290.057,289.985,289.914,
2004-06-01 10:35:00,298.822,289.989,822.263,26.560,40.342,43.895,44.350,44.417,44.253,44.082,43.914,43.749,43.587,43.428,43.274,43.123,42.948,42.833,42.695,42.558,42.398,41.895,40.042,307.350,297.182,321.369,294.892,99600.000,301.800,301.690,301.517,301.297,301.039,300.748,300.426,300.075,299.699,299.301,298.887,298.463,298.025,297.578,297.124,296.668,296.213,295.762,295.305,294.813,301.734,301.581,301.374,301.129,300.848,300.536,300.194,299.827,299.436,299.024,298.605,298.172,297.727,297.275,296.819,296.363,295.911,295.461,294.983,294.308,293.657,293.302,293.007,292.752,292.527,292.332,292.161,292.009,291.872,291.746,291.626,291.510,291.399,291.291,291.187,291.087,290.990,290.896,290.804,290.716,290.629,290.518,290.437,290.358,290.281,290.205,290.132,290.060,289.989,
2004-06-01 10:40:00,299.004,290.065,823.175,26.616,40.429,43.967,44.417,44.487,44.320,44.147,43.976,43.808,43.643,43.482,43.325,43.171,42.992,42.876,42.735,42.596,42.434,41.929,40.101,307.561,297.239,321.663,294.983,99600.000,302.081,301.954,301.766,301.534,301.264,300.963,300.631,300.272,299.888,299.481,299.060,298.629,298.184,297.729,297.269,296.806,296.344,295.886,295.423,294.922,302.003,301.835,301.615,301.357,301.066,300.744,300.394,300.018,299.619,299.199,298.773,298.333,297.881,297.422,296.959,296.497,296.037,295.581,295.095,294.410,293.753,293.394,293.097,292.840,292.613,292.417,292.245,292.092,291.955,291.828,291.707,291.591,291.479,291.371,291.267,291.166,291.069,290.974,290.883,290.794,290.707,290.596,290.514,290.435,290.358,290.282,290.208,290.136,290.065,
2004-06-01 10:45:00,299.206,290.143,824.107,26.663,40.512,44.036,44.479,44.554,44.385,44.209,44.035,43.864,43.697,43.533,43.374,43.218,43.035,42.919,42.775,42.634,42.471,41.964,40.161,307.754,297.297,321.958,295.075,99600.000,302.382,302.241,302.040,301.794,301.513,301.200,300.858,300.490,300.097,299.683,299.252,298.814,298.361,297.899,297.430,296.959,296.489,296.024,295.552,295.043,302.295,302.113,301.880,301.610,301.307,300.975,300.615,300.230,299.822,299.395,298.961,298.512,298.053,297.586,297.116,296.645,296.177,295.713,295.219,294.522,293.856,293.493,293.193,292.934,292.705,292.508,292.334,292.180,292.042,291.914,291.793,291.676,291.563,291.455,291.350,291.249,291.151,291.056,290.964,290.875,290.788,290.676,290.594,290.515,290.437,290.361,290.287,290.214,290.143,
2004-06-01 10:50:00,299.425,290.223,825.134,26.702,40.595,44.103,44.539,44.618,44.446,44.268,44.091,43.918,43.748,43.581,43.419,43.261,43.074,42.957,42.811,42.668,42.502,41.993,40.214,307.943,297.355,322.255,295.167,99600.000,302.705,302.552,302.337,302.077,301.783,301.459,301.106,300.728,300.326,299.902,299.463,299.015,298.554,298.083,297.606,297.126,296.647,296.172,295.691,295.172,302.610,302.414,302.167,301.884,301.569,301.226,300.856,300.462,300.045,299.608,299.165,298.708,298.240,297.764,297.285,296.805,296.329,295.855,295.352,294.642,293.966,293.599,293.295,293.033,292.802,292.602,292.428,292.272,292.133,292.004,291.882,291.764,291.651,291.542,291.436,291.334,291.236,291.141,291.048,290.958,290.871,290.758,290.676,290.596,290.518,290.442,290.367,290.295,290.223,
2004-06-01 10:55:00,299.645,290.304,826.096,26.733,40.677,44.169,44.599,44.683,44.508,44.326,44.147,43.971,43.798,43.629,43.465,43.304,43.113,42.995,42.848,42.702,42.535,42.024,40.269,308.115,297.413,322.546,295.258,99600.000,303.027,302.860,302.632,302.359,302.054,301.718,301.356,300.968,300.556,300.123,299.675,299.218,298.748,298.268,297.782,297.293,296.805,296.321,295.831,295.302,302.923,302.714,302.453,302.158,301.833,301.479,301.099,300.695,300.269,299.823,299.372,298.906,298.428,297.944,297.455,296.966,296.481,295.998,295.485,294.762,294.078,293.706,293.399,293.134,292.901,292.699,292.523,292.366,292.225,292.096,291.973,291.854,291.740,291.630,291.524,291.422,291.323,291.227,291.134,291.043,290.956,290.842,290.760,290.680,290.601,290.524,290.450,290.376,290.304,
2004-06-01 11:00:00,299.798,290.388,827.169,26.766,40.774,44.253,44.677,44.765,44.588,44.404,44.222,44.044,43.869,43.697,43.531,43.367,43.173,43.054,42.904,42.757,42.587,42.073,40.339,308.351,297.507,322.854,295.350,99600.000,303.197,303.031,302.804,302.531,302.226,301.890,301.525,301.135,300.721,300.285,299.833,299.373,298.898,298.414,297.922,297.428,296.934,296.444,295.948,295.413,303.094,302.886,302.625,302.331,302.004,301.649,301.267,300.861,300.432,299.983,299.527,299.057,298.575,298.086,297.592,297.098,296.606,296.117,295.597,294.866,294.176,293.802,293.493,293.227,292.992,292.790,292.613,292.456,292.314,292.185,292.061,291.942,291.827,291.717,291.611,291.508,291.409,291.312,291.219,291.129,291.041,290.927,290.844,290.764,290.685,290.608,290.533,290.460,290.388,
2004-06-01 11:05:00,299.922,290.605,828.379,26.793,40.865,44.330,44.749,44.841,44.662,44.476,44.292,44.111,43.933,43.759,43.590,43.424,43.225,43.104,42.952,42.801,42.628,42.112,40.403,308.585,297.606,323.155,295.442,99600.000,303.296,303.131,302.907,302.640,302.339,302.006,301.646,301.258,300.847,300.413,299.964,299.505,299.032,298.549,298.059,297.565,297.072,296.582,296.085,295.550,303.193,302.988,302.732,302.442,302.120,301.768,301.390,300.986,300.559,300.113,299.659,299.191,298.710,298.222,297.729,297.235,296.744,296.255,295.735,295.003,294.316,293.944,293.638,293.374,293.141,292.942,292.767,292.612,292.473,292.345,292.223,292.107,291.995,291.887,291.783,291.683,291.587,291.493,291.403,291.315,291.230,291.121,291.041,290.964,290.889,290.815,290.744,290.674,290.605,
2004-06-01 11:10:00,300.054,290.825,829.956,26.814,40.947,44.400,44.815,44.910,44.729,44.541,44.355,44.172,43.992,43.815,43.643,43.475,43.272,43.150,42.994,42.841,42.665,42.147,40.471,308.815,297.705,323.414,295.533,99600.000,303.363,303.204,302.988,302.729,302.436,302.111,301.758,301.377,300.973,300.546,300.103,299.651,299.184,298.707,298.222,297.733,297.244,296.757,296.263,295.730,303.263,303.066,302.819,302.537,302.222,301.878,301.506,301.110,300.690,300.250,299.803,299.341,298.866,298.383,297.895,297.406,296.918,296.432,295.914,295.186,294.502,294.131,293.827,293.565,293.335,293.137,292.964,292.810,292.672,292.546,292.426,292.311,292.200,292.094,291.991,291.892,291.797,291.705,291.615,291.529,291.445,291.336,291.258,291.181,291.106,291.034,290.962,290.893,290.825,
2004-06-01 11:15:00,300.151,291.046,831.683,26.831,41.021,44.461,44.873,44.970,44.788,44.599,44.412,44.228,44.046,43.868,43.694,43.523,43.317,43.194,43.037,42.881,42.703,42.183,40.544,309.052,297.814,323.724,295.625,99600.000,303.389,303.235,303.027,302.777,302.492,302.175,301.829,301.456,301.059,300.640,300.206,299.761,299.301,298.831,298.353,297.871,297.389,296.908,296.421,295.894,303.293,303.102,302.864,302.590,302.283,301.947,301.583,301.194,300.782,300.349,299.910,299.455,298.988,298.512,298.031,297.548,297.067,296.587,296.076,295.356,294.681,294.316,294.016,293.757,293.530,293.334,293.163,293.011,292.875,292.751,292.632,292.518,292.409,292.303,292.202,292.104,292.010,291.918,291.830,291.744,291.661,291.553,291.475,291.399,291.325,291.253,291.183,291.114,291.046,
2004-06-01 11:20:00,300.309,291.268,834.057,26.848,41.098,44.524,44.933,45.034,44.852,44.662,44.474,44.288,44.105,43.926,43.750,43.578,43.368,43.246,43.086,42.929,42.748,42.227,40.632,309.285,297.923,324.017,295.717,99600.000,303.465,303.323,303.126,302.885,302.609,302.301,301.964,301.600,301.212,300.801,300.374,299.937,299.485,299.022,298.550,298.073,297.595,297.117,296.632,296.106,303.377,303.197,302.969,302.704,302.407,302.079,301.724,301.343,300.940,300.515,300.084,299.637,299.176,298.707,298.231,297.753,297.275,296.798,296.288,295.569,294.893,294.528,294.228,293.970,293.743,293.548,293.377,293.226,293.090,292.966,292.847,292.734,292.625,292.520,292.419,292.322,292.227,292.136,292.048,291.963,291.880,291.773,291.695,291.620,291.546,291.474,291.404,291.336,291.268,
2004-06-01 11:25:00,300.569,291.491,837.339,26.876,41.189,44.602,45.006,45.114,44.931,44.741,44.552,44.365,44.180,43.999,43.822,43.648,43.434,43.312,43.150,42.990,42.808,42.284,40.741,309.516,298.037,324.320,295.808,99600.000,303.675,303.542,303.353,303.120,302.852,302.551,302.221,301.863,301.480,301.074,300.651,300.217,299.767,299.303,298.831,298.352,297.870,297.389,296.898,296.366,303.593,303.421,303.201,302.944,302.654,302.334,301.985,301.610,301.211,300.791,300.363,299.918,299.458,298.988,298.511,298.030,297.548,297.066,296.550,295.821,295.134,294.764,294.460,294.199,293.970,293.773,293.602,293.450,293.313,293.189,293.070,292.956,292.847,292.742,292.641,292.543,292.449,292.358,292.270,292.184,292.102,291.995,291.917,291.842,291.768,291.697,291.627,291.558,291.491,
2004-06-01 11:30:00,300.813,291.715,839.357,26.833,41.209,44.608,45.009,45.124,44.942,44.751,44.562,44.375,44.189,44.007,43.829,43.653,43.433,43.312,43.149,42.987,42.803,42.279,40.791,309.633,298.122,324.261,295.900,99600.000,303.863,303.743,303.566,303.343,303.084,302.791,302.467,302.115,301.736,301.333,300.912,300.479,300.030,299.566,299.092,298.611,298.126,297.642,297.148,296.612,303.789,303.630,303.421,303.174,302.891,302.578,302.235,301.864,301.469,301.052,300.625,300.181,299.721,299.250,298.771,298.287,297.802,297.317,296.797,296.064,295.371,294.998,294.692,294.429,294.199,294.001,293.829,293.676,293.539,293.414,293.295,293.181,293.071,292.966,292.865,292.767,292.673,292.582,292.494,292.408,292.325,292.218,292.141,292.065,291.992,291.920,291.850,291.782,291.715,
2004-06-01 11:35:00,301.001,291.938,840.854,26.775,41.215,44.600,44.998,45.120,44.938,44.748,44.560,44.372,44.187,44.005,43.826,43.650,43.429,43.309,43.145,42.983,42.797,42.272,40.843,309.724,298.205,324.108,295.992,99600.000,303.990,303.881,303.714,303.500,303.248,302.962,302.645,302.298,301.925,301.526,301.110,300.681,300.235,299.774,299.303,298.825,298.343,297.861,297.369,296.834,303.924,303.775,303.575,303.336,303.061,302.754,302.416,302.051,301.661,301.248,300.825,300.385,299.929,299.461,298.984,298.503,298.021,297.537,297.019,296.288,295.596,295.224,294.918,294.656,294.425,294.228,294.055,293.902,293.765,293.640,293.521,293.407,293.297,293.192,293.090,292.992,292.898,292.807,292.718,292.633,292.550,292.443,292.365,292.289,292.216,292.144,292.074,292.005,291.938,
2004-06-01 11:40:00,301.191,292.161,842.764,26.736,41.241,44.612,45.008,45.136,44.956,44.767,44.578,44.391,44.206,44.023,43.845,43.668,43.443,43.326,43.160,42.997,42.810,42.285,40.919,309.896,298.257,323.908,296.083,99600.000,304.108,304.012,303.856,303.652,303.410,303.132,302.821,302.481,302.114,301.721,301.310,300.886,300.445,299.988,299.521,299.047,298.568,298.089,297.599,297.067,304.051,303.914,303.724,303.494,303.228,302.928,302.597,302.239,301.854,301.446,301.029,300.593,300.141,299.677,299.205,298.727,298.247,297.766,297.251,296.521,295.829,295.456,295.150,294.887,294.656,294.457,294.284,294.131,293.994,293.868,293.749,293.634,293.524,293.418,293.316,293.218,293.124,293.032,292.944,292.858,292.774,292.667,292.589,292.513,292.439,292.367,292.297,292.228,292.161,
2004-06-01 11:45:00,301.384,292.383,844.650,26.690,41.264,44.621,45.014,45.150,44.971,44.782,44.594,44.407,44.222,44.039,43.860,43.683,43.454,43.338,43.171,43.007,42.819,42.293,40.990,309.960,298.329,323.543,296.175,99600.000,304.241,304.155,304.009,303.814,303.579,303.308,303.004,302.670,302.307,301.919,301.511,301.091,300.653,300.200,299.735,299.263,298.787,298.311,297.824,297.295,304.191,304.064,303.883,303.661,303.402,303.108,302.784,302.430,302.050,301.646,301.233,300.800,300.352,299.890,299.421,298.945,298.469,297.991,297.478,296.753,296.061,295.687,295.381,295.117,294.886,294.687,294.513,294.360,294.222,294.096,293.976,293.861,293.751,293.645,293.543,293.444,293.349,293.257,293.168,293.082,292.999,292.891,292.813,292.737,292.663,292.591,292.520,292.451,292.383,
2004-06-01 11:50:00,301.481,292.605,846.468,26.661,41.301,44.646,45.038,45.179,45.000,44.813,44.625,44.439,44.253,44.070,43.891,43.713,43.483,43.368,43.201,43.036,42.846,42.321,41.074,310.022,298.401,323.171,296.267,99600.000,304.272,304.195,304.059,303.873,303.646,303.382,303.084,302.755,302.398,302.015,301.612,301.196,300.763,300.315,299.857,299.391,298.923,298.455,297.977,297.459,304.227,304.110,303.940,303.726,303.474,303.187,302.868,302.520,302.145,301.745,301.336,300.908,300.465,300.010,299.546,299.078,298.609,298.140,297.638,296.928,296.251,295.884,295.582,295.322,295.093,294.897,294.725,294.573,294.436,294.311,294.192,294.078,293.968,293.862,293.761,293.663,293.568,293.477,293.388,293.302,293.219,293.112,293.034,292.958,292.884,292.812,292.741,292.673,292.605,
