Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/02  18:15:00,25.308538828571,29.18091580446565,25.26714219657084,35.76513017742632,18.0,25.317440281371564,23.756311560095867,24.692371654252156,23.752758203180065,25.943944450422237 
 06/02  18:20:00,24.977611702912956,28.944412008804267,24.94623257632531,35.315878551981044,18.0,24.891753113337927,23.536894028010124,24.48543103668652,23.53565394589083,25.682862665965104 
 06/02  18:25:00,24.63806417304696,28.691930039190694,24.616467916012237,34.848212103670235,18.0,24.46299726417088,23.319016628296765,24.276485034308962,23.31965904592448,25.420197466821833 
 06/02  18:30:00,24.29099116197668,28.424172692486994,24.27866374284087,34.36252795775424,18.0,24.017045536644037,23.099611026102707,24.062160418652013,23.10167411226064,25.152636999666925 
 06/02  18:35:00,23.958477680091047,28.14594675446506,23.954579552366308,33.84366503218621,18.0,23.586773067971325,22.889226745414533,23.84369154000916,22.89198837263683,24.87556229663494 
 06/02  18:40:00,23.628518979819223,27.862541957005867,23.632152721202583,33.32081551759081,18.0,23.147498162037678,22.67911295971271,23.62529809960398,22.6822713312028,24.604005854491334 
 06/02  18:45:00,23.29857104533924,27.569598957237908,23.308766060110067,32.78748822443772,18.0,22.70726067290068,22.470566314167627,23.404637590601283,22.473724456312425,24.331164201368153 
 06/02  18:50:00,22.96740936654551,27.14707413904345,22.983121494833068,32.005616953010886,18.0,22.263051439683803,22.261700363723946,23.1195662324767,22.26430842280263,23.93530687284556 
 06/02  18:55:00,22.634256464266237,26.663188520726415,22.65436648594873,31.13214129223711,18.0,21.81810328351323,22.05882242794496,22.825436142137562,22.052202924252242,23.535684889240542 
 06/02  19:00:00,22.298587718393613,26.131915650515023,22.32189851779107,30.200482016473334,18.0,21.369944812007862,21.852176074578267,22.524302452844267,21.835661929152366,23.133454613341883 
 06/02  19:05:00,21.965982174942393,25.546936537860034,21.990146682625294,29.185124989677945,18.0,20.953978445935398,21.638919334489174,22.213212042057364,21.616506309673127,22.71656587269888 
 06/02  19:10:00,21.63475887200062,24.921344878181774,21.65866756883783,28.128024584521555,18.0,20.5397798947816,21.42233523244272,21.900990615595788,21.39795429953159,22.304766321559384 
 06/02  19:15:00,21.292613294597988,24.20906701000225,21.315446487017677,26.965948439962524,18.0,20.13032928127033,21.19278401567601,21.55823687351534,21.169682602058856,21.854743690338182 
 06/02  19:20:00,20.809176887594262,22.692621369204186,20.82942767761612,24.616347544900382,18.0,19.53999264138124,20.78465678875409,20.785623926522362,20.781760655811922,20.78421446707125 
 06/02  19:25:00,20.47044981099358,21.897328229965023,20.48824124976161,23.42663294283163,18.0,19.21220792090751,20.57303070462035,20.573516260104952,20.570054900223568,20.570199154031855 
 06/02  19:30:00,20.17661745291597,21.303472548266825,20.192021811114422,22.563341506620244,18.0,18.864580005745587,20.39707610335381,20.396875794030677,20.38925743789457,20.387663720614228 
 06/02  19:35:00,19.908754048142242,20.820486683780317,19.92191483127178,21.8816583656118,18.0,18.51666715177207,20.21874849953474,20.21822037738889,20.215984955836916,20.213843496276013 
 06/02  19:40:00,19.65833051290797,20.410181890181477,19.66941376034794,21.319632218929993,18.0,18.215438909001744,20.04105752781703,20.04037782510858,20.039139830184126,20.036651312287347 
 06/02  19:45:00,19.420172770639287,20.05015629980378,19.429335136346182,20.84073021507202,18.0,17.914035708739586,19.86554247495087,19.864795686045113,19.864068603089493,19.861262769449297 
 06/02  19:50:00,19.190883417074183,19.726021784154494,19.19827326332222,20.42143522514724,18.0,17.641558100101975,19.690582592400972,19.689786604670985,19.689476178219365,19.68640881331629 
 06/02  19:55:00,18.968140737382235,19.42813624299161,18.973897203112912,20.045948788239837,18.0,17.368950658558166,19.51709466888144,19.516295138986493,19.516379630761662,19.513065301944152 
 06/02  20:00:00,18.750315130497686,19.14985991082505,18.754567672457885,19.70332949875078,18.0,17.115501904052742,19.344011453733117,19.343220345151167,19.34367990483912,19.340160884669558 
 06/02  20:05:00,18.538704367092205,18.888984999091193,18.54153465734322,19.38822338166402,18.0,16.863992597112105,19.09184027261398,19.091093518873436,19.09088662444185,19.087189974676335 
 06/02  20:10:00,18.330993312394682,18.640697090377234,18.33250246348415,19.093566322017026,18.0,16.62599074467906,18.877891556355735,18.876787876934088,18.876183786292245,18.872726498858015 
 06/02  20:15:00,18.126192832372553,18.40212584004761,18.126478664728587,18.814859627463687,18.0,16.38789791291076,18.69451806127347,18.69364937455532,18.69304211020915,18.68926531085401 
 06/02  20:20:00,17.923646342738518,18.17117478075991,17.92280026041783,18.548818887157932,18.0,16.15961918590496,18.512133215974927,18.511361140756264,18.510805931277332,18.50689388402469 
 06/02  20:25:00,17.722876701697658,17.94628043020283,17.720982919460006,18.292975926609095,18.0,15.931259361390534,18.331807375189953,18.331160567296422,18.330673365563484,18.326633055501134 
 06/02  20:30:00,17.523525031873678,17.726253017796637,17.520660483906326,18.045478560667448,18.0,15.709778455056183,18.152454279900326,18.151929907764384,18.15151268124231,18.14737815845649 
 06/02  20:35:00,17.325314828298865,17.51017327930053,17.321549397942082,17.804865231454983,18.0,15.488222764243202,17.97489769600861,17.974520707619945,17.974184498904606,17.96995687319179 
 06/02  20:40:00,17.12802933228102,17.297322178080506,17.123426252182206,17.57002247376722,18.0,15.27156575324949,17.79816322539466,17.797929870714768,17.79767664873657,17.793381965174376 
 06/02  20:45:00,16.931496791418652,17.08713178435022,16.92611313260645,17.340018907959404,18.0,15.054838185367778,17.622909581394765,17.62283830094134,17.622678263881653,17.618315902848167 
 06/02  20:50:00,16.73558040769342,16.879150086610576,16.72946760768899,17.114091263369435,18.0,14.841640984272217,17.448340420389172,17.44842605162819,17.448362021653168,17.443951776811787 
 06/02  20:55:00,16.540171090284435,16.67301515406931,16.5333754877379,16.891623217631654,18.0,14.628376161841425,17.27501751892015,17.275273581296005,17.275315588841863,17.27085498558273 
 06/02  21:00:00,16.34518195358013,16.46843573950629,16.33774530798948,16.672113522895213,18.0,14.417679794696125,17.10845695059288,17.108876730726138,17.109095396624753,17.104612731044483 
 06/02  21:05:00,16.246527215931163,16.360814345058206,16.23790310756152,16.54940027463583,18.0,14.311149237284361,17.112669086963706,17.11331690236642,17.112802965755918,17.108286387535486 
 06/02  21:10:00,16.18774395906198,16.293854267536723,16.178131679462325,16.468480111800712,18.0,14.231399965111148,17.16720112630668,17.167799554033195,17.16704968750463,17.16275032250087 
 06/02  21:15:00,16.15477329289617,16.25343395038478,16.144495198457953,16.41535264070071,18.0,14.152637069013196,17.23644498485413,17.237158759925364,17.236316526700534,17.23205771911222 
 06/02  21:20:00,16.140281661721872,16.23214524931077,16.129684384601035,16.38257984887793,18.0,14.115719014135689,17.303911690885002,17.304575822677293,17.303690091975,17.299623415422616 
 06/02  21:25:00,16.13954101139275,16.225189868087885,16.12896300971219,16.36529045218654,18.0,14.079552927816161,17.371614246655326,17.372223307732213,17.371349467288155,17.367471588637954 
 06/02  21:30:00,16.149314152261272,16.229267433392213,16.1390728937737,16.360097612553865,18.0,14.071564748741496,17.43863115514023,17.439165575719812,17.43835009001623,17.434673012793724 
 06/02  21:35:00,16.167313712926834,16.242034810872024,16.15770144173547,16.36457079449442,18.0,14.064164279967947,17.5069304220728,17.50743445890481,17.50673667966379,17.503208593338286 
 06/02  21:40:00,16.191886268008982,16.261789791339154,16.18316976653288,16.37692498448179,18.0,14.076590933436876,17.574114886611824,17.57456527736747,17.57402930256103,17.570666504018504 
 06/02  21:45:00,16.221814526520383,16.287272554192047,16.214236653105964,16.39582433197453,18.0,14.08948420477119,17.64146044653546,17.641881518544494,17.641559874470488,17.638329917105864 
 06/02  21:50:00,16.25618792456848,16.317535475530526,16.249969822144983,16.420252491713487,18.0,14.116669865415966,17.70773297630717,17.70811186596717,17.708054139847604,17.704959652847208 
 06/02  21:55:00,16.294315175913745,16.351854931947102,16.289658609654055,16.449424179334063,18.0,14.144232237686113,17.773639216245442,17.773986061779908,17.774250081341734,17.7712619294291 
 06/02  22:00:00,16.33566370881013,16.38967006797317,16.33275328128718,16.48272335298577,18.0,14.182309477693785,17.838519503013345,17.83884447120039,17.839470604505266,17.836583931518646 
 06/02  22:05:00,16.282580936933726,16.33342386417995,16.2805644830675,16.42180927373542,18.0,14.115269970340515,17.66419919318156,17.664533327788263,17.665122023334106,17.66234878558646 
 06/02  22:10:00,16.193375220908376,16.24130676216876,16.191950835036952,16.325167629670023,18.0,14.032481738373214,17.50155142450012,17.501676813286394,17.5022335615854,17.4998011572917 
 06/02  22:15:00,16.081959656198876,16.12719280028555,16.080947749716028,16.206718500372915,18.0,13.949659111952958,17.356060456377122,17.356453912351526,17.356992522257315,17.354406094785418 
 06/02  22:20:00,15.955353882342946,15.998075615381163,15.954634232140918,16.073467317508403,18.0,13.834571856868521,17.207838483562114,17.20834836401582,17.208869895959367,17.20627253536844 
 06/02  22:25:00,15.817959468829702,15.858336824525932,15.817448478674335,15.929797264747679,18.0,13.719453622112876,17.0594677190698,17.06010528689444,17.06061153133578,17.057986892590122 
 06/02  22:30:00,15.672710256078348,15.710894119497302,15.672348481698577,15.778622617392315,18.0,13.584304635654961,16.910779027621345,16.91154035001648,16.912032764832816,16.909380140473786 
 06/02  22:35:00,15.521624620551355,15.557752349553018,15.521369088891676,15.62194202819109,18.0,13.44912519717218,16.76169227615071,16.762572594410358,16.763052482662033,16.760372309980596 
 06/02  22:40:00,15.366123469211246,15.40032082319125,15.365942718607249,15.461157058214146,18.0,13.30086745123466,16.61235054581232,16.61334914053964,16.61381773373182,16.611106881378248 
 06/02  22:45:00,15.2072261238433,15.239608761229018,15.207096900323897,15.297268390411524,18.0,13.152577395853829,16.46263668313952,16.46374760250285,16.464204952004593,16.461468858538183 
 06/02  22:50:00,15.045675854463829,15.07635054267327,15.045580857256546,15.131001563657115,18.0,12.995534626981529,16.31303489796312,16.31427396894867,16.314729105736603,16.311923162819596 
 06/02  22:55:00,14.882022636221903,14.911088255585343,14.881948947438817,14.962889837270348,18.0,12.838457351310568,16.16313852364044,16.16448609002248,16.164932728788642,16.16209928936621 
 06/02  23:00:00,14.716678916193741,14.74422730678391,14.716616887063143,14.793329997414432,18.0,12.675407501918786,16.01294997300448,16.0144059313929,16.014845188261404,16.01197981680508 
 06/02  23:05:00,14.639721764893055,14.665778506324603,14.640435669930385,14.712950669670853,18.0,12.619177709813734,16.00668186824055,16.00824696207667,16.00874654278141,16.005861737738883 
 06/02  23:10:00,14.597759732218812,14.622393238807653,14.59965629439443,14.668150328577063,18.0,12.582970667244853,16.01798600569714,16.01946086214764,16.02008089218873,16.01736423718262 
 06/02  23:15:00,14.577828077375315,14.60111093886766,14.581206397068465,14.645875432034408,18.0,12.547254285797454,16.04646090763515,16.04794810119222,16.04877523219568,16.046108870963735 
 06/02  23:20:00,14.573292500593869,14.595296707366202,14.578383572108734,14.639425544153386,18.0,12.547511121778722,16.0613982143787,16.062884829431994,16.06393344659017,16.061337776609093 
 06/02  23:25:00,14.579941505388152,14.600736852894963,14.586925929874635,14.644534848343291,18.0,12.548054933493782,16.081531024072547,16.08301296646823,16.084340197171514,16.081814136278865 
 06/02  23:30:00,14.59493114115591,14.614584513898674,14.603951129808248,14.658314265715982,18.0,12.571476548833175,16.103765175792944,16.105240145522544,16.11638283163984,16.104447602882203 
 06/02  23:35:00,14.616275896380715,14.634850965662944,14.62744405714607,14.678740608401728,18.0,12.595051130895236,16.137022080670818,16.138493771339654,16.134828111748106,16.138243094214772 
 06/02  23:40:00,14.642554564856466,14.660111703603482,14.65596046065227,14.704361009377555,18.0,12.633835354991039,16.15573163075078,16.157211112529808,16.157388287891536,16.157395270557004 
 06/02  23:45:00,14.67272867807434,14.689324992832058,14.68844376821035,14.734110175696102,18.0,12.672680887021821,16.17901698353637,16.18048999943113,16.1825396306931,16.18119241550437 
 06/02  23:50:00,14.706025844545938,14.721715270900239,14.724107233987642,14.767192778485878,18.0,12.721840938459344,16.204165065724396,16.205630274142266,16.20876921419483,16.206909765224452 
 06/02  23:55:00,14.741862490387751,14.756695921759249,14.762355792150103,14.803005439259374,18.0,12.77099938401839,16.230638772380587,16.23210212897743,16.2360344431479,16.233994007573642 
 06/02  24:00:00,14.779791420448825,14.79381685290759,14.802732954393964,14.841083696247074,18.0,12.827249319674385,16.257787348552085,16.259244445064496,16.263879609482387,16.26179672867994 
 06/03  00:05:00,14.801073800805606,14.814321647495637,14.82752188865583,14.863638644278716,18.0,12.872051551415444,16.256100495771193,16.257551200387184,16.263560501635368,16.261472760912454 
 06/03  00:10:00,14.816484081609296,14.82899258316622,14.846860936131758,14.8808474189381,18.0,12.91876591790025,16.24472906295273,16.246192794623084,16.25338902488386,16.25132267792742 
 06/03  00:15:00,14.828485550276099,14.840293352138435,14.863051715463993,14.89501705107941,18.0,12.964845492700071,16.233117850409258,16.234602016303256,16.242978988856237,16.240932454838344 
 06/03  00:20:00,14.838275657505612,14.849420543373272,14.877205682884485,14.90725869270383,18.0,13.009604221406276,16.221605787373846,16.223102246807798,16.231368244284624,16.229348079963756 
 06/03  00:25:00,14.846583057277101,14.85710149282512,14.889994849743289,14.918241854758875,18.0,13.053761179354009,16.209271059867888,16.210783740373017,16.2207683404028,16.218777556126383 
 06/03  00:30:00,14.853878842349236,14.863805758314202,14.901850444433387,14.928394114657712,18.0,13.096815413039234,16.199470185104474,16.20098662597593,16.211048856044272,16.209084005167085 
 06/03  00:35:00,14.86047661928282,14.869845314313979,14.913056938480599,14.93799567127361,18.0,13.139299341989664,16.188146363588544,16.189679237711573,16.201950120651418,16.200009711721577 
 06/03  00:40:00,14.866589339439363,14.87543145261875,14.923805383248578,14.947232994444178,18.0,13.18071086777813,16.177467781616883,16.179004703201088,16.19332705691386,16.19141027868386 
 06/03  00:45:00,14.872363761550409,14.880709286869756,14.93422570503965,14.95623131447872,18.0,13.221581840991524,16.1676296449416,16.16917473511296,16.18517241558277,16.183277378727098 
 06/03  00:50:00,14.877902170331478,14.885779496442733,14.944407016831635,14.965075057208196,18.0,13.261378366669472,16.15822871704171,16.159778936141095,16.177307270756614,16.175435953248098 
 06/03  00:55:00,14.883276453473496,14.890712418309583,14.954410748944472,14.97382105323162,18.0,13.300662930308428,16.149319551389453,16.15087662513963,16.169880547962464,16.168030099159978 
 06/03  01:00:00,14.88853742904453,14.895557382734303,14.964279320519488,14.982507258976124,18.0,13.338872334676076,16.140677497030765,16.142238040564735,16.162715619114806,16.160887913901888 
 06/03  01:05:00,14.88561893652141,14.892276107112963,14.961869211001476,14.979105656593193,18.0,13.3377184321851,16.128726602019015,16.130302788366407,16.150617910052745,16.148792215284743 
